"author","title","description","url","urlToImage","publishedAt","content","id","name"
"Hannah Bleau","Lara Logan Rips Minneapolis’ Lisa Bender: Was It ‘White Privilege’ I Wanted Police to Stop My Gang Rape?","Lara Logan, a former CBS News journalist who was gang raped in Egypt in 2011, slammed Minneapolis City Council President Lisa Bender after Bender declared that calling the police for help comes from a ""place of privilege.""","https://www.breitbart.com/politics/2020/06/09/lara-logan-rips-minneapolis-lisa-bender-was-it-white-privilege-i-wanted-police-to-stop-my-gang-rape/","https://media.breitbart.com/media/2020/06/lara-logan-vest-getty-640x335.jpg","2020-06-09T17:21:39Z","Lara Logan, a former CBS News journalist who was gang raped in Egypt in 2011, slammed Minneapolis City Council President Lisa Bender after Bender declared that calling the police for help comes from … [+2964 chars]","breitbart-news","Breitbart News"
"Ben Kew","Trevor Noah Compares Police to Gangs: ‘Anthesis of What America Is Supposed to Stand For’","Comedy Central's ""Daily Show"" host Trevor Noah once again tore into the police in his nightly monologue on Monday, comparing their loyalty to that of gang culture and dismissing the argument that those responsible for excessive brutality are just merely a few…","https://www.breitbart.com/entertainment/2020/06/09/trevor-noah-compares-police-to-gangs-anthesis-of-what-america-is-supposed-to-stand-for/","https://media.breitbart.com/media/2017/05/DailyShowTransphobia.jpg","2020-06-09T17:08:11Z","Comedy Central’s Daily Show host Trevor Noah once again tore into the police in his nightly monologue on Monday, comparing their loyalty to that of gang culture and dismissing the argument that those… [+2923 chars]","breitbart-news","Breitbart News"
"Lucas Nolan","IBM Cancels Facial Recognition Research, Calls for ‘National Dialogue’ on Police Reform","Tech giant IBM will reportedly stop offering general-purpose facial recognition or analysis software and has called for a ""national dialogue"" on police reform according to a letter sent to Congress today by IBM CEO Arvind Krishna.","https://www.breitbart.com/tech/2020/06/09/ibm-cancels-facial-recognition-research-calls-for-national-dialogue-on-police-reform/","https://media.breitbart.com/media/2020/06/IBM-CEO-Arvind-Krishna-640x335.jpg","2020-06-09T17:03:06Z","Tech giant IBM will reportedly stop offering general-purpose facial recognition or analysis software and has called for a “national dialogue” on police reform according to a letter sent to Congress t… [+4872 chars]","breitbart-news","Breitbart News"
"Pam Key","FNC’s Wallace: Last Week Was ‘Very Bad’ for Trump’s Reelection","Tuesday on ABC's ""The View,"" ""Fox News Sunday"" anchor Chris Wallace said President Donald Trump had a very bad week last week regarding his ""re-election prospects."" | Clips","https://www.breitbart.com/clips/2020/06/09/fncs-wallace-last-week-was-very-bad-for-trumps-reelection/","https://media.breitbart.com/media/2019/09/chris-wallace-gesture-getty-640x335.jpg","2020-06-09T16:58:09Z","Tuesday on ABC’s “The View,” “Fox News Sunday” anchor Chris Wallace said President Donald Trump had a very bad week last week regarding his “re-election prospects.”
Co-host Sunny Hostin asked, “Trum… [+1339 chars]","breitbart-news","Breitbart News"
"John Hayward","Hayward: China Blames U.S. Lagging Behind on 5G Networking for George Floyd Killing","Chinese state media on Monday found a new angle in its constant efforts to politically capitalize on the U.S. riots, with an op-ed that argued America’s poor performance in implementing 5G networking was a factor in the death of George Floyd.","https://www.breitbart.com/national-security/2020/06/09/hayward-china-blames-u-s-lagging-behind-on-5g-networking-for-george-floyd-killing/","https://media.breitbart.com/media/2020/06/GettyImages-1186241662-640x335.jpg","2020-06-09T16:55:08Z","Chinese state media on Monday found a new angle in its constant efforts to politically capitalize on the U.S. riots, with an op-ed that argued Americas poor performance in implementing 5G networking … [+4043 chars]","breitbart-news","Breitbart News"
"AWR Hawkins","21 Shot over Weekend in St. Louis...","21 Shot over Weekend in St. Louis...

 
 
 
 (First column, 2nd story, link)

 

 

 
 Related stories:Chicago suffers deadliest day in 60 years with 18 murders...
7 people shot within 10 minutes in separate Brooklyn incidents...","https://www.breitbart.com/politics/2020/06/09/21-shot-six-fatally-over-weekend-in-democrat-controlled-st-louis/","https://media.breitbart.com/media/2020/06/GettyImages-1217206305-640x335.jpg","2020-06-09T16:49:38Z","Twenty-one people were shot, six fatally, over the weekend in Democrat-controlled St. Louis.
KSDK reports that the shooting began at 12:50 a.m. Friday, June 5, and ended Sunday, June 7, around 10:30… [+1059 chars]","breitbart-news","Breitbart News"
"Frances Martel","China: Hong Kong Protesters Show ‘Obvious Signs of Terrorism’","A senior Chinese official dismissed the Hong Kong pro-democracy movement, which has attracted millions of protesters in the past year, as supporters of ""terrorism"" who had ""gone too far"" in remarks on Monday.","https://www.breitbart.com/asia/2020/06/09/china-hong-kong-protesters-show-obvious-signs-terrorism/","https://media.breitbart.com/media/2020/05/AP_20012376956389-640x335.jpg","2020-06-09T16:44:47Z","A senior Chinese official dismissed the Hong Kong pro-democracy movement, which has attracted millions of protesters in the past year, as supporters of “terrorism” who had “gone too far” in remarks o… [+5085 chars]","breitbart-news","Breitbart News"
"Bob Price","Two Migrants Rescued, One Died from Heat in Texas near Border","Rio Grande Valley Sector Border Patrol agents rescued two migrants who became lost on a Texas ranch 80 miles from the border with Mexico. In a separate incident, agents found the remains of a deceased migrant while patrolling the Rio Grande on foot.","https://www.breitbart.com/border/2020/06/09/two-migrants-rescued-one-died-from-heat-in-texas-near-border/","https://media.breitbart.com/media/2019/06/BST-Aviles_v3-migrant-rescue-640x335.jpg","2020-06-09T16:39:18Z","Rio Grande Valley Sector Border Patrol agents rescued two migrants who became lost on a Texas ranch 80 miles from the border with Mexico. In a separate incident, agents found the remains of a decease… [+2624 chars]","breitbart-news","Breitbart News"
"Alana Mastrangelo","Birmingham Govt. Cuts Partnership with Diverse Megachurch Because Pastor ‘Liked’ Posts from Charlie Kirk","The largest church in the state of Alabama has been ""canceled"" by the Birmingham Housing Authority because Pastor Chris Hodges follows Turning Point USA founder and president Charlie Kirk on social media and has ""liked"" Kirk's Instagram posts. Donald Trump Jr…","https://www.breitbart.com/tech/2020/06/09/birmingham-govt-cuts-partnership-with-diverse-megachurch-because-pastor-liked-posts-from-charlie-kirk/","https://media.breitbart.com/media/2020/06/Church-of-the-Highlands-640x335.jpg","2020-06-09T16:34:59Z","The largest church in the state of Alabama has been “canceled” by the Birmingham Housing Authority because Pastor Chris Hodges follows Turning Point USA founder and president Charlie Kirk on social m… [+3443 chars]","breitbart-news","Breitbart News"
"Kurt Zindulka","Khan’s Red Guard: London Mayor Vows to Replace Monuments with Statues of LGBTQ+ and Minority Figures","Harkening back to the times of the Cultural Revolution in Maoist China, Sadiq Khan has announced a review of all landmarks in the British capital to determine whether they conform with the city's values and 'diversity', suggesting that the supposedly racist m…","https://www.breitbart.com/europe/2020/06/09/khans-red-guards-london-mayor-promises-replace-historical-monuments/","https://media.breitbart.com/media/2020/06/GettyImages-610617544-1-640x335.jpeg","2020-06-09T16:28:03Z","Harkening back to the times of the Cultural Revolution in Maoist China, Sadiq Khan has announced a review of all landmarks in the British capital to determine whether they conform with the city’s val… [+5624 chars]","breitbart-news","Breitbart News"
"John Hayward","Iran to Execute ‘CIA Informant’ Who Allegedly Helped with Soleimani Drone Strike","The Iranian judiciary announced on Tuesday that Mahmoud Mousavi-Majd, described as “one of the spies for the CIA and Mossad,” has been sentenced to death for giving “the whereabouts of martyr Soleimani to our enemies.”","https://www.breitbart.com/national-security/2020/06/09/iran-to-execute-cia-informant-who-allegedly-helped-with-soleimani-drone-strike/","https://media.breitbart.com/media/2020/01/Qasem-Soleimani-praying-ap-640x335.jpg","2020-06-09T16:19:03Z","The Iranian judiciary announced on Tuesday that Mahmoud Mousavi-Majd, described as one of the spies for the CIA and Mossad, has been sentenced to death for giving the whereabouts of martyr Soleimani … [+2187 chars]","breitbart-news","Breitbart News"
"Hannah Bleau","AOC: ‘Defund the Police’ Slogan Should Not Be Repackaged ‘to Make it Palatable’ for Affluent White People","Rep. Alexandria Ocasio-Cortez (D-NY) on Tuesday addressed the controversy over the widespread call to ""defund"" the police, attempting to offer a quick explainer on the demand for action but warning that the message should not be repackaged ""to make it palatab…","https://www.breitbart.com/politics/2020/06/09/aoc-defund-the-police-slogan-should-not-be-repackaged-to-make-it-palatable-for-affluent-white-people/","https://media.breitbart.com/media/2020/02/49036404741_68d6b541a2_4k-640x335.jpg","2020-06-09T16:10:16Z","Rep. Alexandria Ocasio-Cortez (D-NY) on Tuesday addressed the controversy over the widespread call to “defund” the police, attempting to offer a quick explainer on the demand for action but warning t… [+4380 chars]","breitbart-news","Breitbart News"
"Pam Key","ABC’s Hostin: Kaepernick Deserves His Job Back with Back Pay, a Noble Peace Prize","Tuesday on ABC's ""The View,"" co-host and network legal analyst Sunny Hostin said quarterback Colin Kaepernick, who was not re-signed by any NFL team after becoming famous for kneeling at games during the National Anthem, should get his job back with back pay …","https://www.breitbart.com/clips/2020/06/09/abcs-hostin-kaepernick-deserves-his-job-back-with-back-pay-a-noble-peace-prize/","https://media.breitbart.com/media/2019/02/GettyImages-1042669538.jpg","2020-06-09T16:07:43Z","Tuesday on ABC’s “The View,” co-host and network legal analyst Sunny Hostin said quarterback Colin Kaepernick, who was not re-signed by any NFL team after becoming famous for kneeling at games during… [+1532 chars]","breitbart-news","Breitbart News"
"AWR Hawkins","7 People Shot in 6 Hours on Monday in Democrat-Controlled St. Louis","Seven people were shot within a six-hour time frame Monday in Democrat-controlled St. Louis.","https://www.breitbart.com/politics/2020/06/09/7-people-shot-in-6-hours-on-monday-in-democrat-controlled-st-louis/","https://media.breitbart.com/media/2020/06/GettyImages-847656268-640x335.jpg","2020-06-09T15:57:51Z","Seven people were shot during a six-hour time frame Monday in Democrat-controlled St. Louis.
KSDK reports that the shootings started with an apparent murder-suicide around 5 p.m. Monday. A 51-year-o… [+999 chars]","breitbart-news","Breitbart News"
